"","Date","Time_Type","Hour","Station","AQHI","AQHI_Level"
"1420","2019-10-14","Hourly",14,"Kwai Chung",5,2
"1421","2019-10-14","Hourly",14,"Tsuen Wan",4,2
"1422","2019-10-14","Hourly",14,"Tseung Kwan O",5,2
"1423","2019-10-14","Hourly",14,"Yuen Long",5,2
"1424","2019-10-14","Hourly",14,"Tuen Mun",5,2
"1425","2019-10-14","Hourly",14,"Tai Po",5,2
"1426","2019-10-14","Hourly",14,"Sha Tin",5,2
"1427","2019-10-14","Hourly",14,"Tap Mun",4,2
"1428","2019-10-14","Hourly",14,"Causeway Bay",5,2
"1429","2019-10-14","Hourly",14,"Central",5,2
"1430","2019-10-14","Hourly",15,"Central Western",5,2
"1431","2019-10-14","Hourly",15,"Eastern",5,2
"1432","2019-10-14","Hourly",15,"Kwun Tong",5,2
"1433","2019-10-14","Hourly",15,"Sham Shui Po",5,2
"1434","2019-10-14","Hourly",15,"Kwai Chung",5,2
"1435","2019-10-14","Hourly",15,"Tsuen Wan",4,2
"1436","2019-10-14","Hourly",15,"Tseung Kwan O",5,2
"1437","2019-10-14","Hourly",15,"Yuen Long",5,2
"1438","2019-10-14","Hourly",15,"Tuen Mun",5,2
"1439","2019-10-14","Hourly",15,"Tung Chung",5,2
"1440","2019-10-14","Hourly",15,"Tai Po",5,2
"1441","2019-10-14","Hourly",15,"Sha Tin",5,2
"1442","2019-10-14","Hourly",15,"Tap Mun",4,2
"1443","2019-10-14","Hourly",15,"Causeway Bay",5,2
"1444","2019-10-14","Hourly",15,"Central",5,2
"1445","2019-10-14","Hourly",15,"Mong Kok",5,2
"1446","2019-10-14","Hourly",16,"Central Western",5,2
"1447","2019-10-14","Hourly",16,"Eastern",5,2
"1448","2019-10-14","Hourly",16,"Kwun Tong",5,2
"1449","2019-10-14","Hourly",16,"Kwai Chung",5,2
"1450","2019-10-14","Hourly",16,"Tsuen Wan",4,2
"1451","2019-10-14","Hourly",16,"Tseung Kwan O",5,2
"1452","2019-10-14","Hourly",16,"Yuen Long",5,2
"1453","2019-10-14","Hourly",16,"Tuen Mun",5,2
"1454","2019-10-14","Hourly",16,"Tung Chung",5,2
"1455","2019-10-14","Hourly",16,"Tai Po",5,2
"1456","2019-10-14","Hourly",16,"Sha Tin",5,2
"1457","2019-10-14","Hourly",16,"Tap Mun",4,2
"1458","2019-10-14","Hourly",16,"Causeway Bay",5,2
"1459","2019-10-14","Hourly",16,"Central",5,2
"1460","2019-10-14","Hourly",16,"Mong Kok",5,2
"1461","2019-10-14","Hourly",17,"Central Western",5,2
"1462","2019-10-14","Hourly",17,"Eastern",5,2
"1463","2019-10-14","Hourly",17,"Kwun Tong",5,2
"1464","2019-10-14","Hourly",17,"Tsuen Wan",4,2
"1465","2019-10-14","Hourly",17,"Tseung Kwan O",5,2
"1466","2019-10-14","Hourly",17,"Yuen Long",5,2
"1467","2019-10-14","Hourly",17,"Tuen Mun",5,2
"1468","2019-10-14","Hourly",17,"Tai Po",5,2
"1469","2019-10-14","Hourly",17,"Tap Mun",4,2
"1470","2019-10-14","Hourly",17,"Causeway Bay",5,2
"1471","2019-10-14","Hourly",17,"Central",5,2
"1472","2019-10-14","Hourly",18,"Kwun Tong",5,2
"1473","2019-10-14","Hourly",18,"Tsuen Wan",4,2
"1474","2019-10-14","Hourly",18,"Yuen Long",5,2
"1475","2019-10-14","Hourly",18,"Tuen Mun",5,2
"1476","2019-10-14","Hourly",18,"Tap Mun",4,2
"1477","2019-10-14","Hourly",18,"Causeway Bay",5,2
"1478","2019-10-14","Hourly",18,"Central",5,2
"1479","2019-10-14","Hourly",19,"Tsuen Wan",4,2
"1480","2019-10-14","Hourly",19,"Tap Mun",4,2
"1481","2019-10-14","Hourly",19,"Central",5,2
"1482","2019-10-14","Hourly",20,"Tsuen Wan",4,2
"1483","2019-10-14","Hourly",20,"Tap Mun",4,2
"1484","2019-10-14","Hourly",20,"Central",5,2
"1485","2019-10-14","Hourly",21,"Tap Mun",4,2
"1486","2019-10-15","Hourly",13,"Eastern",5,2
"1487","2019-10-15","Hourly",13,"Kwai Chung",5,2
"1488","2019-10-15","Hourly",13,"Tsuen Wan",4,2
"1489","2019-10-15","Hourly",13,"Tung Chung",4,2
"1490","2019-10-15","Hourly",13,"Causeway Bay",5,2
"1491","2019-10-15","Hourly",13,"Central",5,2
"1492","2019-10-15","Hourly",14,"Eastern",5,2
"1493","2019-10-15","Hourly",14,"Kwun Tong",5,2
"1494","2019-10-15","Hourly",14,"Kwai Chung",5,2
"1495","2019-10-15","Hourly",14,"Tsuen Wan",4,2
"1496","2019-10-15","Hourly",14,"Tseung Kwan O",5,2
"1497","2019-10-15","Hourly",14,"Yuen Long",5,2
"1498","2019-10-15","Hourly",14,"Tung Chung",4,2
"1499","2019-10-15","Hourly",14,"Tai Po",5,2
"1500","2019-10-15","Hourly",14,"Sha Tin",5,2
"1501","2019-10-15","Hourly",14,"Tap Mun",5,2
"1502","2019-10-15","Hourly",14,"Causeway Bay",5,2
"1503","2019-10-15","Hourly",14,"Central",5,2
"1504","2019-10-15","Hourly",14,"Mong Kok",5,2
"1505","2019-10-15","Hourly",15,"Eastern",5,2
"1506","2019-10-15","Hourly",15,"Kwun Tong",5,2
"1507","2019-10-15","Hourly",15,"Kwai Chung",5,2
"1508","2019-10-15","Hourly",15,"Tsuen Wan",4,2
"1509","2019-10-15","Hourly",15,"Tseung Kwan O",5,2
"1510","2019-10-15","Hourly",15,"Yuen Long",5,2
"1511","2019-10-15","Hourly",15,"Tung Chung",4,2
"1512","2019-10-15","Hourly",15,"Tai Po",5,2
"1513","2019-10-15","Hourly",15,"Sha Tin",5,2
"1514","2019-10-15","Hourly",15,"Tap Mun",5,2
"1515","2019-10-15","Hourly",15,"Causeway Bay",5,2
"1516","2019-10-15","Hourly",15,"Central",5,2
"1517","2019-10-15","Hourly",15,"Mong Kok",5,2
"1518","2019-10-15","Hourly",16,"Central Western",5,2
"1519","2019-10-15","Hourly",16,"Eastern",5,2
"1520","2019-10-15","Hourly",16,"Kwun Tong",5,2
"1521","2019-10-15","Hourly",16,"Kwai Chung",5,2
"1522","2019-10-15","Hourly",16,"Tsuen Wan",4,2
"1523","2019-10-15","Hourly",16,"Tseung Kwan O",5,2
"1524","2019-10-15","Hourly",16,"Yuen Long",5,2
"1525","2019-10-15","Hourly",16,"Tuen Mun",5,2
"1526","2019-10-15","Hourly",16,"Tung Chung",4,2
"1527","2019-10-15","Hourly",16,"Tai Po",5,2
"1528","2019-10-15","Hourly",16,"Sha Tin",5,2
"1529","2019-10-15","Hourly",16,"Tap Mun",5,2
"1530","2019-10-15","Hourly",16,"Causeway Bay",5,2
"1531","2019-10-15","Hourly",16,"Central",5,2
"1532","2019-10-15","Hourly",16,"Mong Kok",5,2
"1533","2019-10-15","Hourly",17,"Central Western",5,2
"1534","2019-10-15","Hourly",17,"Eastern",5,2
"1535","2019-10-15","Hourly",17,"Kwun Tong",5,2
"1536","2019-10-15","Hourly",17,"Sham Shui Po",5,2
"1537","2019-10-15","Hourly",17,"Kwai Chung",5,2
"1538","2019-10-15","Hourly",17,"Tsuen Wan",4,2
"1539","2019-10-15","Hourly",17,"Tseung Kwan O",5,2
"1540","2019-10-15","Hourly",17,"Yuen Long",5,2
"1541","2019-10-15","Hourly",17,"Tuen Mun",5,2
"1542","2019-10-15","Hourly",17,"Tung Chung",4,2
"1543","2019-10-15","Hourly",17,"Tai Po",5,2
"1544","2019-10-15","Hourly",17,"Sha Tin",5,2
"1545","2019-10-15","Hourly",17,"Tap Mun",5,2
"1546","2019-10-15","Hourly",17,"Causeway Bay",5,2
"1547","2019-10-15","Hourly",17,"Central",5,2
"1548","2019-10-15","Hourly",17,"Mong Kok",5,2
"1549","2019-10-15","Hourly",18,"Central Western",5,2
"1550","2019-10-15","Hourly",18,"Eastern",5,2
"1551","2019-10-15","Hourly",18,"Kwun Tong",5,2
"1552","2019-10-15","Hourly",18,"Sham Shui Po",5,2
"1553","2019-10-15","Hourly",18,"Kwai Chung",5,2
"1554","2019-10-15","Hourly",18,"Tsuen Wan",4,2
"1555","2019-10-15","Hourly",18,"Tseung Kwan O",5,2
"1556","2019-10-15","Hourly",18,"Yuen Long",5,2
"1557","2019-10-15","Hourly",18,"Tuen Mun",5,2
"1558","2019-10-15","Hourly",18,"Tung Chung",4,2
"1559","2019-10-15","Hourly",18,"Tai Po",5,2
"1560","2019-10-15","Hourly",18,"Sha Tin",5,2
"1561","2019-10-15","Hourly",18,"Tap Mun",5,2
"1562","2019-10-15","Hourly",18,"Causeway Bay",5,2
"1563","2019-10-15","Hourly",18,"Central",5,2
"1564","2019-10-15","Hourly",18,"Mong Kok",5,2
"1565","2019-10-15","Hourly",19,"Central Western",5,2
"1566","2019-10-15","Hourly",19,"Eastern",5,2
"1567","2019-10-15","Hourly",19,"Kwun Tong",5,2
"1568","2019-10-15","Hourly",19,"Sham Shui Po",5,2
"1569","2019-10-15","Hourly",19,"Kwai Chung",5,2
"1570","2019-10-15","Hourly",19,"Tsuen Wan",4,2
"1571","2019-10-15","Hourly",19,"Tseung Kwan O",5,2
"1572","2019-10-15","Hourly",19,"Yuen Long",5,2
"1573","2019-10-15","Hourly",19,"Tuen Mun",5,2
"1574","2019-10-15","Hourly",19,"Tung Chung",4,2
"1575","2019-10-15","Hourly",19,"Tai Po",5,2
"1576","2019-10-15","Hourly",19,"Sha Tin",5,2
"1577","2019-10-15","Hourly",19,"Tap Mun",5,2
"1578","2019-10-15","Hourly",19,"Causeway Bay",5,2
"1579","2019-10-15","Hourly",19,"Central",5,2
"1580","2019-10-15","Hourly",19,"Mong Kok",5,2
"1581","2019-10-15","Hourly",20,"Central Western",5,2
"1582","2019-10-15","Hourly",20,"Eastern",5,2
"1583","2019-10-15","Hourly",20,"Kwun Tong",5,2
"1584","2019-10-15","Hourly",20,"Sham Shui Po",5,2
"1585","2019-10-15","Hourly",20,"Kwai Chung",5,2
"1586","2019-10-15","Hourly",20,"Tsuen Wan",4,2
"1587","2019-10-15","Hourly",20,"Tseung Kwan O",5,2
"1588","2019-10-15","Hourly",20,"Tuen Mun",5,2
"1589","2019-10-15","Hourly",20,"Tung Chung",4,2
"1590","2019-10-15","Hourly",20,"Tai Po",5,2
"1591","2019-10-15","Hourly",20,"Sha Tin",5,2
"1592","2019-10-15","Hourly",20,"Tap Mun",5,2
"1593","2019-10-15","Hourly",20,"Causeway Bay",5,2
"1594","2019-10-15","Hourly",20,"Central",5,2
"1595","2019-10-15","Hourly",20,"Mong Kok",5,2
"1596","2019-10-15","Hourly",21,"Central Western",5,2
"1597","2019-10-15","Hourly",21,"Eastern",5,2
"1598","2019-10-15","Hourly",21,"Kwun Tong",5,2
"1599","2019-10-15","Hourly",21,"Sham Shui Po",5,2
"1600","2019-10-15","Hourly",21,"Kwai Chung",5,2
"1601","2019-10-15","Hourly",21,"Tsuen Wan",4,2
"1602","2019-10-15","Hourly",21,"Tseung Kwan O",5,2
"1603","2019-10-15","Hourly",21,"Tuen Mun",5,2
"1604","2019-10-15","Hourly",21,"Tung Chung",4,2
"1605","2019-10-15","Hourly",21,"Tai Po",5,2
"1606","2019-10-15","Hourly",21,"Sha Tin",5,2
"1607","2019-10-15","Hourly",21,"Tap Mun",5,2
"1608","2019-10-15","Hourly",21,"Causeway Bay",5,2
"1609","2019-10-15","Hourly",21,"Central",5,2
"1610","2019-10-15","Hourly",21,"Mong Kok",5,2
"1611","2019-10-15","Hourly",22,"Eastern",5,2
"1612","2019-10-15","Hourly",22,"Kwun Tong",5,2
"1613","2019-10-15","Hourly",22,"Kwai Chung",5,2
"1614","2019-10-15","Hourly",22,"Tsuen Wan",4,2
"1615","2019-10-15","Hourly",22,"Tseung Kwan O",5,2
"1616","2019-10-15","Hourly",22,"Tuen Mun",5,2
"1617","2019-10-15","Hourly",22,"Tung Chung",4,2
"1618","2019-10-15","Hourly",22,"Sha Tin",5,2
"1619","2019-10-15","Hourly",22,"Tap Mun",5,2
"1620","2019-10-15","Hourly",22,"Causeway Bay",5,2
"1621","2019-10-15","Hourly",22,"Central",5,2
"1622","2019-10-15","Hourly",22,"Mong Kok",5,2
"1623","2019-10-15","Hourly",23,"Eastern",5,2
"1624","2019-10-15","Hourly",23,"Kwun Tong",5,2
"1625","2019-10-15","Hourly",23,"Tsuen Wan",4,2
"1626","2019-10-15","Hourly",23,"Tseung Kwan O",5,2
"1627","2019-10-15","Hourly",23,"Tung Chung",4,2
"1628","2019-10-15","Hourly",23,"Tap Mun",5,2
"1629","2019-10-15","Hourly",23,"Causeway Bay",5,2
"1630","2019-10-15","Hourly",23,"Central",5,2
"1631","2019-10-15","Hourly",24,"Eastern",5,2
"1632","2019-10-15","Hourly",24,"Kwun Tong",5,2
"1633","2019-10-15","Hourly",24,"Tsuen Wan",4,2
"1634","2019-10-15","Hourly",24,"Tseung Kwan O",5,2
"1635","2019-10-15","Hourly",24,"Tung Chung",4,2
"1636","2019-10-15","Hourly",24,"Tap Mun",5,2
"1637","2019-10-15","Hourly",24,"Causeway Bay",5,2
"1638","2019-10-15","Hourly",24,"Central",5,2
"1639","2019-10-16","Hourly",13,"Sham Shui Po",5,2
"1640","2019-10-16","Hourly",14,"Sham Shui Po",5,2
"1641","2019-10-16","Hourly",14,"Tsuen Wan",5,2
"1642","2019-10-16","Hourly",15,"Sham Shui Po",5,2
"1643","2019-10-16","Hourly",15,"Tsuen Wan",5,2
"1644","2019-10-16","Hourly",15,"Tai Po",6,2
"1645","2019-10-16","Hourly",15,"Sha Tin",6,2
"1646","2019-10-16","Hourly",15,"Tap Mun",6,2
"1647","2019-10-16","Hourly",15,"Causeway Bay",6,2
"1648","2019-10-16","Hourly",15,"Mong Kok",6,2
"1649","2019-10-16","Hourly",16,"Kwun Tong",6,2
"1650","2019-10-16","Hourly",16,"Sham Shui Po",5,2
"1651","2019-10-16","Hourly",16,"Kwai Chung",6,2
"1652","2019-10-16","Hourly",16,"Tsuen Wan",5,2
"1653","2019-10-16","Hourly",16,"Tseung Kwan O",6,2
"1654","2019-10-16","Hourly",16,"Tai Po",6,2
"1655","2019-10-16","Hourly",16,"Sha Tin",6,2
"1656","2019-10-16","Hourly",16,"Tap Mun",6,2
"1657","2019-10-16","Hourly",16,"Central",6,2
"1658","2019-10-16","Hourly",16,"Mong Kok",6,2
"1659","2019-10-16","Hourly",17,"Eastern",6,2
"1660","2019-10-16","Hourly",17,"Kwun Tong",6,2
"1661","2019-10-16","Hourly",17,"Sham Shui Po",5,2
"1662","2019-10-16","Hourly",17,"Kwai Chung",6,2
"1663","2019-10-16","Hourly",17,"Tsuen Wan",5,2
"1664","2019-10-16","Hourly",17,"Tseung Kwan O",6,2
"1665","2019-10-16","Hourly",17,"Yuen Long",9,4
"1666","2019-10-16","Hourly",17,"Tung Chung",6,2
"1667","2019-10-16","Hourly",17,"Tai Po",6,2
"1668","2019-10-16","Hourly",17,"Sha Tin",6,2
"1669","2019-10-16","Hourly",17,"Tap Mun",6,2
"1670","2019-10-16","Hourly",17,"Central",6,2
"1671","2019-10-16","Hourly",17,"Mong Kok",6,2
"1672","2019-10-16","Hourly",18,"Central Western",6,2
"1673","2019-10-16","Hourly",18,"Eastern",6,2
"1674","2019-10-16","Hourly",18,"Kwun Tong",6,2
"1675","2019-10-16","Hourly",18,"Sham Shui Po",5,2
"1676","2019-10-16","Hourly",18,"Kwai Chung",6,2
"1677","2019-10-16","Hourly",18,"Tsuen Wan",5,2
"1678","2019-10-16","Hourly",18,"Tseung Kwan O",6,2
"1679","2019-10-16","Hourly",18,"Tuen Mun",8,4
"1680","2019-10-16","Hourly",18,"Tung Chung",6,2
"1681","2019-10-16","Hourly",18,"Tai Po",6,2
"1682","2019-10-16","Hourly",18,"Sha Tin",6,2
"1683","2019-10-16","Hourly",18,"Tap Mun",6,2
"1684","2019-10-16","Hourly",18,"Central",6,2
"1685","2019-10-16","Hourly",18,"Mong Kok",6,2
"1686","2019-10-16","Hourly",19,"Eastern",6,2
"1687","2019-10-16","Hourly",19,"Kwun Tong",6,2
"1688","2019-10-16","Hourly",19,"Sham Shui Po",5,2
"1689","2019-10-16","Hourly",19,"Tsuen Wan",5,2
"1690","2019-10-16","Hourly",19,"Tseung Kwan O",6,2
"1691","2019-10-16","Hourly",19,"Tai Po",6,2
"1692","2019-10-16","Hourly",19,"Sha Tin",6,2
"1693","2019-10-16","Hourly",19,"Tap Mun",6,2
"1694","2019-10-16","Hourly",19,"Central",6,2
"1695","2019-10-16","Hourly",19,"Mong Kok",6,2
"1696","2019-10-16","Hourly",20,"Eastern",6,2
"1697","2019-10-16","Hourly",20,"Kwun Tong",6,2
"1698","2019-10-16","Hourly",20,"Sham Shui Po",5,2
"1699","2019-10-16","Hourly",20,"Tsuen Wan",5,2
"1700","2019-10-16","Hourly",20,"Sha Tin",6,2
"1701","2019-10-16","Hourly",20,"Tap Mun",6,2
"1702","2019-10-16","Hourly",20,"Central",6,2
"1703","2019-10-16","Hourly",20,"Mong Kok",6,2
"1704","2019-10-16","Hourly",21,"Sham Shui Po",5,2
"1705","2019-10-16","Hourly",21,"Tsuen Wan",5,2
"1706","2019-10-16","Hourly",21,"Tap Mun",6,2
"1707","2019-10-16","Hourly",21,"Central",6,2
"1708","2019-10-16","Hourly",22,"Sham Shui Po",5,2
"1709","2019-10-16","Hourly",22,"Tsuen Wan",5,2
"1710","2019-10-16","Hourly",22,"Central",6,2
"1711","2019-10-16","Hourly",23,"Sham Shui Po",5,2
"1712","2019-10-16","Hourly",24,"Sham Shui Po",5,2
"1713","2019-10-17","Hourly",13,"Kwun Tong",6,2
"1714","2019-10-17","Hourly",14,"Central Western",6,2
"1715","2019-10-17","Hourly",14,"Eastern",6,2
"1716","2019-10-17","Hourly",14,"Kwun Tong",6,2
"1717","2019-10-17","Hourly",14,"Tseung Kwan O",6,2
"1718","2019-10-17","Hourly",14,"Tai Po",6,2
"1719","2019-10-17","Hourly",14,"Sha Tin",6,2
"1720","2019-10-17","Hourly",14,"Tap Mun",6,2
"1721","2019-10-17","Hourly",14,"Central",6,2
"1722","2019-10-17","Hourly",14,"Mong Kok",6,2
"1723","2019-10-17","Hourly",15,"Central Western",6,2
"1724","2019-10-17","Hourly",15,"Eastern",6,2
"1725","2019-10-17","Hourly",15,"Kwun Tong",6,2
"1726","2019-10-17","Hourly",15,"Sham Shui Po",6,2
"1727","2019-10-17","Hourly",15,"Kwai Chung",6,2
"1728","2019-10-17","Hourly",15,"Tsuen Wan",6,2
"1729","2019-10-17","Hourly",15,"Tseung Kwan O",6,2
"1730","2019-10-17","Hourly",15,"Yuen Long",7,3
"1731","2019-10-17","Hourly",15,"Tai Po",6,2
"1732","2019-10-17","Hourly",15,"Sha Tin",6,2
"1733","2019-10-17","Hourly",15,"Tap Mun",6,2
"1734","2019-10-17","Hourly",15,"Causeway Bay",6,2
"1735","2019-10-17","Hourly",15,"Central",6,2
"1736","2019-10-17","Hourly",15,"Mong Kok",6,2
"1737","2019-10-17","Hourly",16,"Central Western",6,2
"1738","2019-10-17","Hourly",16,"Eastern",6,2
"1739","2019-10-17","Hourly",16,"Kwun Tong",6,2
"1740","2019-10-17","Hourly",16,"Sham Shui Po",6,2
"1741","2019-10-17","Hourly",16,"Kwai Chung",6,2
"1742","2019-10-17","Hourly",16,"Tsuen Wan",6,2
"1743","2019-10-17","Hourly",16,"Tseung Kwan O",6,2
"1744","2019-10-17","Hourly",16,"Yuen Long",7,3
"1745","2019-10-17","Hourly",16,"Tuen Mun",7,3
"1746","2019-10-17","Hourly",16,"Tung Chung",7,3
"1747","2019-10-17","Hourly",16,"Tai Po",6,2
"1748","2019-10-17","Hourly",16,"Sha Tin",6,2
"1749","2019-10-17","Hourly",16,"Tap Mun",6,2
"1750","2019-10-17","Hourly",16,"Causeway Bay",6,2
"1751","2019-10-17","Hourly",16,"Central",6,2
"1752","2019-10-17","Hourly",16,"Mong Kok",6,2
"1753","2019-10-17","Hourly",17,"Central Western",6,2
"1754","2019-10-17","Hourly",17,"Eastern",6,2
"1755","2019-10-17","Hourly",17,"Kwun Tong",6,2
"1756","2019-10-17","Hourly",17,"Sham Shui Po",6,2
"1757","2019-10-17","Hourly",17,"Kwai Chung",6,2
"1758","2019-10-17","Hourly",17,"Tsuen Wan",6,2
"1759","2019-10-17","Hourly",17,"Tseung Kwan O",6,2
"1760","2019-10-17","Hourly",17,"Yuen Long",7,3
"1761","2019-10-17","Hourly",17,"Tuen Mun",7,3
"1762","2019-10-17","Hourly",17,"Tung Chung",7,3
"1763","2019-10-17","Hourly",17,"Tai Po",6,2
"1764","2019-10-17","Hourly",17,"Sha Tin",6,2
"1765","2019-10-17","Hourly",17,"Tap Mun",6,2
"1766","2019-10-17","Hourly",17,"Causeway Bay",6,2
"1767","2019-10-17","Hourly",17,"Central",6,2
"1768","2019-10-17","Hourly",17,"Mong Kok",6,2
"1769","2019-10-17","Hourly",18,"Central Western",6,2
"1770","2019-10-17","Hourly",18,"Eastern",6,2
"1771","2019-10-17","Hourly",18,"Kwun Tong",6,2
"1772","2019-10-17","Hourly",18,"Sham Shui Po",6,2
"1773","2019-10-17","Hourly",18,"Kwai Chung",6,2
"1774","2019-10-17","Hourly",18,"Tsuen Wan",6,2
"1775","2019-10-17","Hourly",18,"Tseung Kwan O",6,2
"1776","2019-10-17","Hourly",18,"Yuen Long",7,3
"1777","2019-10-17","Hourly",18,"Tuen Mun",7,3
"1778","2019-10-17","Hourly",18,"Tai Po",6,2
"1779","2019-10-17","Hourly",18,"Sha Tin",6,2
"1780","2019-10-17","Hourly",18,"Tap Mun",6,2
"1781","2019-10-17","Hourly",18,"Causeway Bay",6,2
"1782","2019-10-17","Hourly",18,"Central",6,2
"1783","2019-10-17","Hourly",18,"Mong Kok",6,2
"1784","2019-10-17","Hourly",19,"Central Western",6,2
"1785","2019-10-17","Hourly",19,"Eastern",6,2
"1786","2019-10-17","Hourly",19,"Kwun Tong",6,2
"1787","2019-10-17","Hourly",19,"Kwai Chung",6,2
"1788","2019-10-17","Hourly",19,"Tsuen Wan",6,2
"1789","2019-10-17","Hourly",19,"Tseung Kwan O",6,2
"1790","2019-10-17","Hourly",19,"Tai Po",6,2
"1791","2019-10-17","Hourly",19,"Sha Tin",6,2
"1792","2019-10-17","Hourly",19,"Tap Mun",6,2
"1793","2019-10-17","Hourly",19,"Causeway Bay",6,2
"1794","2019-10-17","Hourly",19,"Central",6,2
"1795","2019-10-17","Hourly",19,"Mong Kok",6,2
"1796","2019-10-17","Hourly",20,"Eastern",6,2
"1797","2019-10-17","Hourly",20,"Kwun Tong",6,2
"1798","2019-10-17","Hourly",20,"Sha Tin",6,2
"1799","2019-10-17","Hourly",20,"Tap Mun",6,2
"1800","2019-10-17","Hourly",20,"Causeway Bay",6,2
"1801","2019-10-17","Hourly",20,"Central",6,2
"1802","2019-10-17","Hourly",20,"Mong Kok",6,2
"1803","2019-10-17","Hourly",21,"Eastern",6,2
"1804","2019-10-17","Hourly",21,"Kwun Tong",6,2
"1805","2019-10-17","Hourly",21,"Tap Mun",6,2
"1806","2019-10-17","Hourly",21,"Central",6,2
"1807","2019-10-17","Hourly",21,"Mong Kok",6,2
"1808","2019-10-17","Hourly",22,"Central",6,2
"1809","2019-10-18","Hourly",14,"Tap Mun",7,3
"1810","2019-10-18","Hourly",15,"Yuen Long",9,4
"1811","2019-10-18","Hourly",15,"Tai Po",8,4
"1812","2019-10-18","Hourly",15,"Tap Mun",7,3
"1813","2019-10-18","Hourly",16,"Kwai Chung",8,4
"1814","2019-10-18","Hourly",16,"Tseung Kwan O",8,4
"1815","2019-10-18","Hourly",16,"Yuen Long",9,4
"1816","2019-10-18","Hourly",16,"Tuen Mun",9,4
"1817","2019-10-18","Hourly",16,"Tung Chung",9,4
"1818","2019-10-18","Hourly",16,"Tai Po",8,4
"1819","2019-10-18","Hourly",16,"Tap Mun",7,3
"1820","2019-10-18","Hourly",16,"Central",8,4
"1821","2019-10-18","Hourly",16,"Mong Kok",8,4
"1822","2019-10-18","Hourly",17,"Eastern",8,4
"1823","2019-10-18","Hourly",17,"Kwun Tong",9,4
"1824","2019-10-18","Hourly",17,"Sham Shui Po",8,4
"1825","2019-10-18","Hourly",17,"Kwai Chung",8,4
"1826","2019-10-18","Hourly",17,"Tsuen Wan",9,4
"1827","2019-10-18","Hourly",17,"Tseung Kwan O",8,4
"1828","2019-10-18","Hourly",17,"Yuen Long",9,4
"1829","2019-10-18","Hourly",17,"Tuen Mun",9,4
"1830","2019-10-18","Hourly",17,"Tung Chung",9,4
"1831","2019-10-18","Hourly",17,"Tai Po",8,4
"1832","2019-10-18","Hourly",17,"Sha Tin",9,4
"1833","2019-10-18","Hourly",17,"Tap Mun",7,3
"1834","2019-10-18","Hourly",17,"Central",8,4
"1835","2019-10-18","Hourly",17,"Mong Kok",8,4
"1836","2019-10-18","Hourly",18,"Central Western",8,4
"1837","2019-10-18","Hourly",18,"Eastern",8,4
"1838","2019-10-18","Hourly",18,"Kwun Tong",9,4
"1839","2019-10-18","Hourly",18,"Sham Shui Po",8,4
"1840","2019-10-18","Hourly",18,"Kwai Chung",8,4
"1841","2019-10-18","Hourly",18,"Tseung Kwan O",8,4
"1842","2019-10-18","Hourly",18,"Tung Chung",9,4
"1843","2019-10-18","Hourly",18,"Tai Po",8,4
"1844","2019-10-18","Hourly",18,"Tap Mun",7,3
"1845","2019-10-18","Hourly",18,"Causeway Bay",8,4
"1846","2019-10-18","Hourly",18,"Central",8,4
"1847","2019-10-18","Hourly",18,"Mong Kok",8,4
"1848","2019-10-18","Hourly",19,"Central Western",8,4
"1849","2019-10-18","Hourly",19,"Eastern",8,4
"1850","2019-10-18","Hourly",19,"Kwun Tong",9,4
"1851","2019-10-18","Hourly",19,"Tseung Kwan O",8,4
"1852","2019-10-18","Hourly",19,"Tai Po",8,4
"1853","2019-10-18","Hourly",19,"Tap Mun",7,3
"1854","2019-10-18","Hourly",19,"Causeway Bay",8,4
"1855","2019-10-18","Hourly",19,"Central",8,4
"1856","2019-10-18","Hourly",19,"Mong Kok",8,4
"1857","2019-10-18","Hourly",20,"Central Western",8,4
"1858","2019-10-18","Hourly",20,"Eastern",8,4
"1859","2019-10-18","Hourly",20,"Causeway Bay",8,4
"1860","2019-10-18","Hourly",20,"Central",8,4
"1861","2019-10-18","Hourly",20,"Mong Kok",8,4
"1862","2019-10-18","Hourly",21,"Causeway Bay",8,4
"1863","2019-10-18","Hourly",21,"Central",8,4
"1864","2019-10-18","Hourly",21,"Mong Kok",8,4
"1865","2019-10-18","Hourly",22,"Causeway Bay",8,4
"1866","2019-10-19","Hourly",1,"Sham Shui Po",6,2
"1867","2019-10-19","Hourly",1,"Causeway Bay",6,2
"1868","2019-10-19","Hourly",1,"Mong Kok",7,3
"1869","2019-10-19","Hourly",2,"Sham Shui Po",6,2
"1870","2019-10-19","Hourly",2,"Causeway Bay",6,2
"1871","2019-10-19","Hourly",3,"Sham Shui Po",6,2
"1872","2019-10-19","Hourly",4,"Sham Shui Po",6,2
"1873","2019-10-19","Hourly",13,"Sham Shui Po",6,2
"1874","2019-10-19","Hourly",13,"Causeway Bay",6,2
"1875","2019-10-19","Hourly",14,"Kwun Tong",7,3
"1876","2019-10-19","Hourly",14,"Sham Shui Po",6,2
"1877","2019-10-19","Hourly",14,"Tap Mun",7,3
"1878","2019-10-19","Hourly",14,"Causeway Bay",6,2
"1879","2019-10-19","Hourly",14,"Central",7,3
"1880","2019-10-19","Hourly",15,"Central Western",7,3
"1881","2019-10-19","Hourly",15,"Kwun Tong",7,3
"1882","2019-10-19","Hourly",15,"Sham Shui Po",6,2
"1883","2019-10-19","Hourly",15,"Tai Po",8,4
